CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single
826079508,1,48.0,2,0.0,1.0,0.0,44,4,3,3,8904.0,1886,7018.0,0.945,3654,65,0.757,0.212,0,1,1,0,0
711363258,1,49.0,1,2.0,0.0,0.0,39,6,3,1,4821.0,0,4821.0,0.746,4680,77,0.974,0.0,1,0,0,1,0
710670633,1,40.0,4,0.0,1.0,0.0,36,6,3,3,5797.0,1779,4018.0,0.785,2131,33,0.571,0.307,0,1,0,1,0
715474833,1,37.0,2,1.0,2.0,0.0,36,3,2,2,12944.0,1399,11545.0,0.507,4389,84,0.68,0.108,0,1,0,0,1
716831508,1,47.0,3,0.0,1.0,0.0,34,4,1,3,1963.0,1524,439.0,0.879,3492,59,1.034,0.776,1,0,0,0,1
721171008,1,31.0,1,0.0,0.0,1.0,36,2,3,1,10353.0,1520,8833.0,0.724,15028,124,0.746,0.147,1,0,0,1,0
713084208,0,43.0,4,1.0,1.0,0.0,32,6,3,3,4373.0,0,4373.0,0.623,2397,46,0.484,0.0,0,1,0,1,0
718354683,1,59.0,0,1.0,1.0,1.0,45,6,3,3,21358.0,1225,20133.0,0.681,3646,77,0.75,0.057,1,0,0,0,1
719049033,1,53.0,3,0.0,3.0,0.0,44,5,6,4,14057.0,1655,12402.0,0.676,2073,60,0.333,0.118,0,1,0,1,0
710958033,1,49.0,5,0.0,0.0,0.0,39,3,2,2,1993.0,0,1993.0,0.539,4075,76,0.689,0.0,1,0,0,0,1
771032658,1,54.0,3,0.0,2.0,0.0,41,3,3,2,10448.0,1569,8879.0,0.482,1604,39,0.444,0.15,0,1,0,1,0
709987683,0,46.0,4,1.0,0.0,0.0,36,4,3,4,2286.0,0,2286.0,1.057,2798,40,0.481,0.0,1,0,0,1,0
709449333,1,49.0,1,0.0,1.0,0.0,40,6,2,2,3170.0,1428,1742.0,0.876,4097,72,0.565,0.45,0,1,0,0,1
769587258,1,38.0,3,1.0,1.0,1.0,32,4,2,2,30082.0,1671,28411.0,0.707,15240,126,0.8,0.056,0,1,0,0,1
780114558,1,50.0,1,0.0,0.0,0.0,35,2,1,3,3968.0,2264,1704.0,1.098,12535,118,0.815,0.571,0,1,0,1,0
716574033,1,45.0,3,0.0,1.0,1.0,36,2,2,2,18000.0,1829,16171.0,0.675,7149,86,0.623,0.102,1,0,1,0,0
820268358,1,48.0,4,2.0,0.0,0.0,43,4,1,3,2357.0,1462,895.0,0.734,4534,75,1.027,0.62,1,0,1,0,0
716077458,1,46.0,3,0.0,1.0,0.0,36,4,2,4,4707.0,1121,3586.0,0.604,3188,71,0.651,0.238,0,1,0,1,0
717888108,1,47.0,3,2.0,1.0,0.0,35,3,3,2,2872.0,2517,355.0,0.606,3635,62,0.824,0.876,1,0,0,0,1
803606958,1,57.0,3,1.0,0.0,0.0,52,5,5,0,3085.0,0,3085.0,0.719,3946,73,0.825,0.0,1,0,0,0,1
781794708,0,35.0,3,2.0,2.0,0.0,29,2,1,3,17030.0,1911,15119.0,0.528,715,25,0.562,0.112,0,1,1,0,0
713363583,1,34.0,2,0.0,3.0,0.0,17,3,1,2,5030.0,2326,2704.0,0.856,3345,69,1.3,0.462,0,1,0,0,1
715256658,1,50.0,2,1.0,1.0,0.0,36,5,3,2,5965.0,688,5277.0,0.673,3382,58,1.071,0.115,0,1,0,0,1
786509358,1,44.0,3,0.0,2.0,0.0,38,3,1,4,4198.0,1782,2416.0,1.526,2051,36,1.0,0.424,0,1,0,1,0
767269908,1,36.0,2,1.0,3.0,0.0,29,6,3,2,3158.0,0,3158.0,1.209,2973,63,0.969,0.0,0,1,0,1,0
778932633,1,57.0,2,1.0,0.0,0.0,40,5,3,2,1629.0,1185,444.0,0.766,4897,83,0.886,0.727,1,0,0,1,0
709497108,1,44.0,2,0.0,0.0,0.0,36,2,1,0,6633.0,1322,5311.0,0.698,8396,106,0.738,0.199,1,0,0,1,0
709257708,1,47.0,2,0.0,0.0,0.0,41,1,1,2,3108.0,1978,1130.0,0.917,14965,127,0.716,0.636,1,0,0,0,1
780605508,1,,1,0.0,1.0,0.0,41,5,1,3,2885.0,1433,1452.0,1.017,1170,23,0.769,0.497,0,1,0,1,0
788694558,1,53.0,3,0.0,0.0,0.0,40,5,2,3,1438.3,661,777.3,0.573,4463,87,0.812,0.46,1,0,0,0,1
711341433,1,34.0,2,1.0,0.0,0.0,24,6,3,3,3095.0,2010,1085.0,0.668,3901,77,0.711,0.649,1,0,0,0,1
716023533,1,49.0,1,2.0,0.0,0.0,39,6,3,2,2880.0,1996,884.0,0.719,4334,81,0.884,0.693,1,0,0,0,1
715955208,1,35.0,1,0.0,0.0,0.0,26,3,3,2,2189.0,1833,356.0,0.56,4530,72,0.846,0.837,1,0,0,0,1
711688158,1,47.0,5,1.0,3.0,0.0,27,5,3,4,11760.0,2306,9454.0,0.616,1498,49,0.96,0.196,0,1,0,0,1
711822933,1,55.0,2,1.0,1.0,0.0,45,2,3,3,2985.0,1651,1334.0,0.693,14187,103,0.873,0.553,1,0,0,1,0
714403983,1,43.0,2,1.0,2.0,0.0,36,2,2,1,34427.0,1613,32814.0,0.704,13545,112,0.672,0.047,0,1,0,0,1
717401883,1,35.0,3,0.0,1.0,0.0,22,5,2,2,6985.0,1130,5855.0,0.963,1694,44,0.76,0.162,0,1,0,1,0
773288958,1,38.0,1,1.0,1.0,0.0,31,6,3,3,7475.0,1473,6002.0,0.775,1592,30,0.429,0.197,0,1,0,1,0
714109308,1,46.0,5,1.0,2.0,0.0,36,1,2,3,13187.0,2241,10946.0,0.689,15354,112,0.931,0.17,0,1,0,0,1
710897133,1,51.0,3,0.0,0.0,0.0,36,5,2,2,2267.0,1357,910.0,0.697,4464,85,0.735,0.599,1,0,1,0,0
808669083,1,52.0,1,1.0,0.0,0.0,47,3,1,3,1438.3,0,1438.3,0.775,5015,68,0.789,0.0,1,0,0,1,0
758382183,1,50.0,3,1.0,0.0,0.0,43,2,3,3,4249.0,789,3460.0,0.925,8186,93,0.722,0.186,1,0,1,0,0
785328408,1,37.0,4,1.0,0.0,0.0,31,5,2,3,1758.0,1180,578.0,0.744,2013,41,0.367,0.671,1,0,0,1,0
772271508,0,46.0,3,0.0,0.0,0.0,35,2,3,3,1706.0,0,1706.0,0.726,2320,42,0.448,0.0,1,0,0,0,1
718505958,1,43.0,5,1.0,3.0,1.0,31,5,3,3,34516.0,1699,32817.0,0.771,1628,38,0.727,0.049,0,1,1,0,0
714888633,1,50.0,1,1.0,2.0,0.0,42,3,3,4,4051.0,1183,2868.0,0.794,1837,57,0.629,0.292,0,1,0,1,0
713441958,1,,2,0.0,3.0,0.0,36,5,3,2,19727.0,1785,17942.0,0.572,1245,25,0.786,0.09,0,1,0,1,0
713672208,1,50.0,1,2.0,1.0,0.0,33,3,5,2,19939.0,0,19939.0,1.03,3342,76,0.462,0.0,0,1,1,0,0
712049208,1,56.0,3,2.0,1.0,0.0,39,3,1,2,3955.0,2517,1438.0,0.484,1238,25,1.083,0.636,0,1,0,1,0
711356733,1,45.0,5,0.0,0.0,0.0,36,2,2,3,3883.0,847,3036.0,0.951,4667,90,0.8,0.218,1,0,0,0,1
717078933,1,40.0,5,1.0,0.0,0.0,29,3,2,4,4205.0,2517,1688.0,0.652,4256,69,0.725,0.599,1,0,0,0,1
801700233,1,36.0,2,1.0,3.0,0.0,28,4,3,0,3174.0,2462,712.0,0.772,3140,74,0.721,0.776,0,1,0,0,1
715396983,1,46.0,1,0.0,2.0,0.0,36,2,3,2,17698.0,1769,15929.0,0.623,8056,95,0.583,0.1,0,1,0,1,0
708434733,1,56.0,1,1.0,1.0,0.0,50,6,3,3,6735.0,2289,4446.0,0.661,1249,28,0.75,0.34,0,1,0,1,0
757710783,0,36.0,1,1.0,0.0,0.0,29,4,2,3,1493.0,0,1493.0,0.721,2516,63,0.575,0.0,1,0,0,1,0
712309758,1,65.0,0,1.0,1.0,0.0,49,3,2,3,13921.0,1201,12720.0,0.556,4351,75,0.923,0.086,0,1,0,0,1
718297683,0,59.0,1,0.0,0.0,0.0,50,1,0,3,4085.0,0,4085.0,0.787,7597,71,0.69,0.0,1,0,0,0,1
712649058,1,54.0,2,0.0,0.0,0.0,36,3,2,2,3554.0,0,3554.0,0.929,4121,82,0.783,0.0,1,0,0,0,1
718837683,1,55.0,2,0.0,3.0,0.0,49,6,3,4,3029.0,1505,1524.0,0.56,2394,50,0.471,0.497,0,1,0,0,1
718071933,1,49.0,1,1.0,1.0,0.0,36,4,2,3,4158.0,1889,2269.0,0.872,15842,130,0.831,0.454,0,1,0,1,0
716671983,1,,0,0.0,2.0,0.0,29,3,3,2,5983.0,1885,4098.0,0.601,4141,65,0.711,0.315,0,1,0,0,1
716506083,0,44.0,1,0.0,0.0,0.0,36,5,3,4,5409.0,0,5409.0,0.819,10291,60,0.818,0.0,1,0,0,1,0
789334458,1,43.0,3,1.0,0.0,1.0,33,3,1,3,34516.0,1858,32658.0,0.622,4197,67,0.523,0.054,1,0,0,0,1
721150833,1,37.0,1,1.0,2.0,0.0,18,6,2,5,5110.0,1942,3168.0,0.749,3028,76,0.583,0.38,0,1,0,0,1
714115533,1,28.0,0,1.0,0.0,0.0,18,5,1,3,2943.0,1789,1154.0,1.271,2591,55,0.897,0.608,0,1,0,1,0
709443633,1,38.0,1,0.0,0.0,0.0,26,5,1,1,4345.0,838,3507.0,0.593,4770,62,0.722,0.193,1,0,0,1,0
711717258,1,54.0,3,1.0,1.0,0.0,39,3,4,1,4036.0,1329,2707.0,0.738,5315,82,0.708,0.329,1,0,0,0,1
823863033,1,52.0,2,0.0,2.0,1.0,48,6,6,1,34516.0,1473,33043.0,0.642,4254,73,0.587,0.043,0,1,0,1,0
718001508,1,41.0,3,1.0,0.0,0.0,29,1,1,2,2890.0,2150,740.0,0.657,4377,84,0.867,0.744,1,0,0,1,0
827114058,1,46.0,4,2.0,1.0,0.0,42,6,2,1,11634.0,0,11634.0,0.52,4447,74,0.574,0.0,0,1,0,1,0
789109983,1,40.0,3,0.0,1.0,0.0,28,4,1,4,4464.0,1418,3046.0,0.92,3870,73,0.46,0.318,1,0,1,0,0
720072933,1,49.0,4,1.0,0.0,0.0,36,3,3,3,1438.3,666,772.3,0.675,4759,90,0.667,0.463,1,0,0,1,0
812809083,1,37.0,3,0.0,0.0,0.0,32,3,4,4,19636.0,1566,18070.0,0.649,2595,58,0.611,0.08,1,0,0,0,1
715158483,1,48.0,3,1.0,0.0,0.0,40,3,2,3,3117.0,1603,1514.0,1.167,1437,37,0.609,0.514,1,0,1,0,0
799000008,1,57.0,2,2.0,3.0,0.0,51,4,1,1,26437.0,1472,24965.0,0.742,1244,36,0.5,0.056,0,1,1,0,0
713087958,1,53.0,4,0.0,3.0,0.0,36,3,3,2,34516.0,1337,33179.0,0.704,7919,85,0.635,0.039,0,1,1,0,0
709183683,1,31.0,0,0.0,0.0,0.0,36,4,2,0,5391.0,0,5391.0,1.075,1971,56,0.6,0.0,1,0,0,0,1
773503308,1,59.0,1,0.0,0.0,0.0,53,5,5,4,2192.0,1569,623.0,0.706,4010,79,0.717,0.716,0,1,0,0,1
713810658,1,44.0,3,1.0,1.0,0.0,36,1,2,3,3384.0,799,2585.0,0.737,13152,100,0.754,0.236,0,1,0,1,0
716823408,1,65.0,0,2.0,0.0,0.0,56,3,2,2,28410.0,1608,26802.0,0.913,2278,77,1.139,0.057,0,1,0,0,1
719483358,1,33.0,1,1.0,1.0,0.0,14,3,2,2,6746.0,1750,4996.0,0.962,2962,54,0.862,0.259,0,1,0,1,0
779642733,1,42.0,5,0.0,0.0,0.0,25,3,1,1,2812.0,2238,574.0,0.713,4823,77,0.833,0.796,1,0,0,1,0
788747358,1,,0,0.0,1.0,0.0,29,5,3,2,5530.0,2034,3496.0,0.647,4836,68,0.744,0.368,0,1,1,0,0
757722708,1,42.0,3,1.0,1.0,0.0,35,1,3,1,1438.3,0,1438.3,0.887,4246,83,0.804,0.0,0,1,0,1,0
718806783,0,46.0,3,0.0,0.0,0.0,36,2,3,1,2872.0,357,2515.0,0.869,2629,41,0.64,0.124,1,0,0,1,0
708927108,0,53.0,2,1.0,3.0,0.0,36,1,3,2,12778.0,507,12271.0,0.967,1133,28,0.4,0.04,0,1,0,1,0
714131058,1,30.0,0,1.0,1.0,0.0,36,3,5,3,18513.0,2517,15996.0,0.524,1567,33,0.941,0.136,0,1,1,0,0
721044333,1,34.0,2,1.0,0.0,0.0,22,5,2,0,1695.0,761,934.0,0.797,4905,91,0.75,0.449,1,0,0,0,1
713316558,1,41.0,4,0.0,1.0,0.0,29,3,2,2,4573.0,0,4573.0,0.703,3776,70,0.944,0.0,0,1,0,1,0
712507758,1,36.0,2,1.0,0.0,0.0,24,6,3,3,3448.0,1903,1545.0,0.841,5471,87,0.642,0.552,1,0,1,0,0
709537683,0,37.0,3,1.0,2.0,0.0,30,3,4,3,11638.0,926,10712.0,0.262,563,15,0.364,0.08,0,1,0,1,0
738899658,0,45.0,2,1.0,0.0,0.0,38,6,2,3,3120.0,2517,603.0,0.736,2468,43,0.536,0.807,1,0,0,0,1
717711108,1,,3,0.0,0.0,0.0,27,1,2,2,3541.0,1042,2499.0,0.774,14511,123,0.708,0.294,1,0,0,1,0
715603233,1,53.0,3,0.0,1.0,0.0,42,6,1,2,2293.0,1460,833.0,0.658,4436,74,0.542,0.637,1,0,0,1,0
785038908,1,43.0,0,1.0,0.0,0.0,37,3,1,4,6380.0,1160,5220.0,0.753,17119,124,0.797,0.182,1,0,0,1,0
719182308,1,38.0,2,0.0,0.0,0.0,27,6,1,3,2096.0,1567,529.0,0.778,1559,49,1.042,0.748,1,0,0,0,1
815582358,1,47.0,5,0.0,0.0,0.0,42,2,1,2,2519.0,1584,935.0,0.76,8852,95,0.759,0.629,1,0,1,0,0
717518733,0,56.0,2,0.0,0.0,0.0,46,4,3,3,9463.0,764,8699.0,0.994,7106,61,0.906,0.081,1,0,0,1,0
789182358,1,56.0,1,0.0,2.0,0.0,45,3,1,2,17628.0,1414,16214.0,0.603,3991,76,0.617,0.08,0,1,0,0,1
758331483,1,31.0,0,1.0,1.0,1.0,24,2,2,2,34516.0,984,33532.0,0.913,15347,109,0.787,0.029,0,1,0,0,1
713417433,1,42.0,2,1.0,1.0,0.0,28,3,1,3,1711.0,0,1711.0,0.983,4496,77,0.925,0.0,0,1,0,0,1
710508858,1,44.0,2,0.0,0.0,0.0,34,5,1,3,3226.0,2517,709.0,0.818,4317,81,0.884,0.78,1,0,0,0,1
709159308,1,42.0,4,0.0,0.0,0.0,30,3,1,3,6172.0,1212,4960.0,0.723,16622,99,0.65,0.196,1,0,0,0,1
712895733,0,40.0,4,0.0,2.0,0.0,36,6,3,2,34516.0,572,33944.0,1.05,8659,81,1.077,0.017,0,1,0,0,1
718590183,1,,3,2.0,0.0,0.0,47,1,3,3,1517.0,920,597.0,0.825,5067,69,0.865,0.606,1,0,0,1,0
714424533,0,41.0,4,1.0,0.0,0.0,36,6,2,2,1655.0,0,1655.0,0.496,2156,37,0.194,0.0,1,0,0,1,0
822898758,1,,5,2.0,0.0,0.0,40,3,3,4,4453.0,973,3480.0,0.908,3239,66,0.65,0.219,1,0,0,1,0
720099708,1,51.0,4,0.0,0.0,0.0,43,6,3,2,3124.0,2517,607.0,0.635,4716,68,0.581,0.806,1,0,0,0,1
789502308,0,57.0,3,0.0,0.0,0.0,49,1,3,5,1551.0,790,761.0,0.811,2379,46,0.769,0.509,1,0,0,0,1
713438358,1,41.0,4,1.0,0.0,0.0,30,3,1,2,5417.0,1904,3513.0,0.496,1768,56,0.556,0.351,1,0,0,1,0
712828533,1,62.0,1,1.0,1.0,0.0,36,3,1,2,2796.0,0,2796.0,0.563,4820,74,0.644,0.0,0,1,0,0,1
739117233,1,57.0,3,0.0,3.0,0.0,50,3,3,2,3205.0,1530,1675.0,0.673,2126,58,0.657,0.477,0,1,0,1,0
720323208,1,43.0,2,1.0,3.0,1.0,31,6,2,4,34516.0,2398,32118.0,0.917,4976,88,0.692,0.069,0,1,0,1,0
719978583,1,46.0,2,0.0,1.0,0.0,40,4,1,3,5265.0,0,5265.0,0.524,3281,68,0.744,0.0,0,1,0,1,0
712237458,1,47.0,3,0.0,3.0,0.0,28,3,2,2,11629.0,802,10827.0,0.912,3752,78,0.902,0.069,0,1,0,1,0
714346608,0,51.0,2,1.0,1.0,0.0,36,3,1,4,1495.0,0,1495.0,0.528,2220,50,0.562,0.0,1,0,0,0,1
769100508,1,55.0,5,0.0,0.0,0.0,49,6,2,1,2177.0,1472,705.0,0.787,5228,77,0.674,0.676,1,0,0,0,1
710955633,1,54.0,3,2.0,0.0,0.0,42,6,1,0,9256.0,1999,7257.0,0.812,1446,37,0.762,0.216,1,0,0,0,1
714658233,1,46.0,5,0.0,0.0,0.0,37,4,3,3,1438.3,725,713.3,0.715,3916,79,0.795,0.504,1,0,1,0,0
766131033,1,43.0,4,1.0,0.0,0.0,29,6,3,3,3767.0,976,2791.0,1.021,3163,60,0.818,0.259,1,0,0,1,0
819200133,1,,3,1.0,1.0,0.0,39,5,4,3,2991.0,642,2349.0,0.76,4646,62,0.55,0.215,0,1,1,0,0
718426533,1,42.0,4,0.0,1.0,0.0,32,4,1,2,5504.0,0,5504.0,0.62,1364,32,0.684,0.0,0,1,1,0,0
717915783,0,60.0,0,0.0,1.0,0.0,47,5,1,3,4541.0,1037,3504.0,0.825,2829,44,0.467,0.228,0,1,0,1,0
716654808,0,48.0,4,0.0,3.0,0.0,39,3,4,4,24593.0,0,24593.0,0.777,2084,31,0.55,0.0,0,1,0,0,1
778461408,1,38.0,1,0.0,2.0,0.0,23,4,3,2,22149.0,987,21162.0,1.633,2409,36,0.8,0.045,0,1,0,1,0
720904233,1,53.0,0,1.0,2.0,0.0,41,3,3,2,16033.0,560,15473.0,0.963,1158,31,1.067,0.035,0,1,0,1,0
813435108,1,49.0,1,1.0,0.0,0.0,44,5,2,1,3537.0,0,3537.0,0.763,4726,78,0.814,0.0,1,0,0,0,1
721132233,1,42.0,4,0.0,0.0,0.0,31,2,2,2,2410.0,1769,641.0,0.759,1217,30,1.143,0.734,1,0,0,1,0
718329183,1,57.0,3,1.0,1.0,0.0,47,1,3,2,4262.0,2517,1745.0,0.682,3943,75,0.744,0.591,1,0,1,0,0
711129483,1,45.0,3,1.0,1.0,0.0,36,3,1,3,14593.0,1504,13089.0,0.668,3447,72,0.895,0.103,0,1,0,1,0
712765158,1,26.0,1,0.0,0.0,0.0,15,5,3,3,2539.0,2162,377.0,0.635,2386,47,0.382,0.852,1,0,0,0,1
720070383,1,41.0,3,0.0,0.0,0.0,29,6,3,3,2429.0,1966,463.0,1.046,4775,84,0.787,0.809,1,0,0,0,1
719941533,1,32.0,1,1.0,0.0,0.0,20,3,1,4,5497.0,1735,3762.0,0.664,16266,124,0.771,0.316,1,0,0,1,0
719704308,1,56.0,4,0.0,1.0,0.0,36,5,1,1,2072.0,1543,529.0,0.486,1265,32,0.391,0.745,1,0,0,1,0
713798958,1,38.0,3,0.0,0.0,0.0,36,2,3,1,1946.0,1430,516.0,0.564,4643,87,0.812,0.735,1,0,0,0,1
717569283,1,47.0,5,2.0,0.0,0.0,36,3,1,2,8896.0,1338,7558.0,0.741,4252,70,0.591,0.15,0,1,0,0,1
716578158,1,39.0,1,0.0,0.0,0.0,29,6,2,5,2722.0,1592,1130.0,1.319,3205,49,0.633,0.585,1,0,0,1,0
710986758,1,43.0,3,0.0,1.0,0.0,30,6,2,4,11550.0,1505,10045.0,1.034,3891,76,0.9,0.13,0,1,0,0,1
712816833,1,56.0,0,0.0,0.0,0.0,48,4,1,2,4203.0,1965,2238.0,0.441,1425,32,0.778,0.468,1,0,0,1,0
778430733,1,45.0,5,0.0,1.0,0.0,25,1,5,1,12399.0,1461,10938.0,0.645,7855,82,0.414,0.118,0,1,0,0,1
719222133,1,41.0,3,1.0,1.0,0.0,36,2,3,2,8919.0,1723,7196.0,0.848,13719,96,0.714,0.193,0,1,0,0,1
770241333,1,49.0,4,1.0,0.0,0.0,43,3,1,4,2228.0,1003,1225.0,1.119,2104,44,0.467,0.45,1,0,1,0,0
711676008,1,52.0,1,1.0,0.0,0.0,44,5,2,2,2019.0,991,1028.0,0.799,3603,59,0.967,0.491,1,0,0,0,1
717000858,1,41.0,2,1.0,0.0,0.0,29,3,2,2,2683.0,1738,945.0,0.745,2274,52,0.733,0.648,0,1,0,1,0
717669483,1,52.0,1,1.0,2.0,0.0,44,3,3,1,34516.0,0,34516.0,0.551,1737,38,0.9,0.0,0,1,0,0,1
714839808,1,51.0,3,1.0,0.0,0.0,35,6,1,1,2141.0,1176,965.0,0.746,4317,64,0.778,0.549,1,0,0,1,0
716477133,1,42.0,4,0.0,0.0,0.0,32,3,3,4,1438.3,838,600.3,0.61,3910,75,0.63,0.583,1,0,0,0,1
824799108,1,46.0,3,0.0,1.0,0.0,42,2,2,1,10901.0,1874,9027.0,0.608,7498,90,0.5,0.172,1,0,0,1,0
778710783,1,45.0,3,0.0,2.0,0.0,26,3,2,2,18410.0,974,17436.0,0.857,3778,83,0.694,0.053,0,1,1,0,0
779164608,1,45.0,3,1.0,0.0,0.0,34,6,2,3,2641.0,1336,1305.0,1.019,4224,77,0.791,0.506,1,0,0,1,0
721074183,1,49.0,1,2.0,1.0,0.0,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,0,1,0,1,0
708099183,1,37.0,2,0.0,0.0,0.0,36,4,2,2,5723.0,1873,3850.0,0.851,2732,63,0.853,0.327,1,0,0,0,1
717499083,1,35.0,0,0.0,1.0,0.0,36,3,1,2,17236.0,0,17236.0,0.958,3013,78,0.696,0.0,0,1,0,0,1
711367308,1,37.0,3,0.0,1.0,0.0,19,3,3,4,2186.0,1185,1001.0,0.998,2614,67,0.861,0.542,0,1,0,0,1
719859033,0,32.0,3,1.0,1.0,0.0,20,2,2,2,3264.0,0,3264.0,0.549,6439,63,0.75,0.0,0,1,0,1,0
715839708,1,51.0,1,1.0,3.0,0.0,39,2,3,2,34516.0,2452,32064.0,0.707,7111,82,0.608,0.071,0,1,0,1,0
719323683,1,47.0,3,0.0,1.0,0.0,35,6,5,2,4543.0,1028,3515.0,0.799,4093,77,0.571,0.226,1,0,0,0,1
713605908,1,49.0,3,1.0,3.0,0.0,37,1,1,1,34516.0,1316,33200.0,0.569,3863,69,0.643,0.038,0,1,0,1,0
710782458,1,31.0,1,1.0,1.0,0.0,20,6,2,5,2469.0,1695,774.0,0.842,1615,36,0.333,0.687,0,1,0,1,0
788646858,1,41.0,3,1.0,0.0,0.0,29,6,3,1,1959.0,1268,691.0,0.731,4275,61,0.649,0.647,1,0,0,1,0
716628633,1,41.0,4,0.0,2.0,0.0,33,6,3,3,4388.0,1519,2869.0,0.787,4406,74,0.574,0.346,0,1,0,0,1
806649333,1,47.0,4,0.0,0.0,0.0,42,3,3,2,16998.0,1404,15594.0,0.785,13977,127,0.693,0.083,1,0,1,0,0
714472608,1,59.0,0,1.0,0.0,0.0,49,3,3,3,4250.0,1095,3155.0,0.947,1174,27,0.8,0.258,0,1,0,1,0
813807258,1,50.0,2,0.0,1.0,0.0,45,6,3,3,1438.3,0,1438.3,0.707,4670,82,0.864,0.0,1,0,0,1,0
772869033,1,47.0,3,0.0,3.0,2.0,38,2,4,3,34516.0,1342,33174.0,0.69,7283,89,0.648,0.039,0,1,0,0,1
709996833,0,31.0,1,2.0,0.0,1.0,36,6,3,5,12359.0,0,12359.0,0.843,7528,70,0.628,0.0,0,1,0,0,1
788916933,1,49.0,5,1.0,1.0,2.0,35,1,2,2,34516.0,1064,33452.0,0.796,8095,81,0.62,0.031,0,1,0,1,0
802867683,1,53.0,2,0.0,1.0,0.0,47,5,2,3,1536.0,728,808.0,0.604,4133,78,0.529,0.474,1,0,0,0,1
710462433,1,45.0,4,1.0,1.0,0.0,30,6,2,2,17625.0,894,16731.0,1.285,1773,39,1.053,0.051,0,1,0,0,1
779638983,1,47.0,4,1.0,0.0,0.0,30,2,3,3,2124.0,1573,551.0,0.728,4592,83,0.804,0.741,1,0,0,1,0
783366483,1,44.0,3,0.0,0.0,0.0,38,4,3,3,11474.0,1063,10411.0,0.686,3242,74,0.451,0.093,1,0,0,1,0
717307158,1,48.0,3,0.0,0.0,0.0,36,2,1,3,1853.0,1314,539.0,0.925,5331,79,0.612,0.709,1,0,0,0,1
715393908,1,57.0,2,2.0,0.0,0.0,36,3,0,1,2712.0,1445,1267.0,0.819,4520,79,0.881,0.533,1,0,0,1,0
787507833,1,49.0,1,0.0,0.0,0.0,38,6,2,1,3343.0,1820,1523.0,0.727,4507,63,0.703,0.544,1,0,0,0,1
713053383,0,42.0,3,1.0,2.0,0.0,36,1,1,3,34516.0,781,33735.0,0.803,853,12,0.091,0.023,0,1,0,1,0
718504983,1,45.0,2,1.0,0.0,0.0,37,6,2,2,6091.0,0,6091.0,0.56,3340,60,0.579,0.0,1,0,0,1,0
823624158,1,53.0,2,2.0,0.0,0.0,49,3,2,2,4500.0,0,4500.0,0.761,4579,78,0.814,0.0,1,0,0,0,1
710840433,1,34.0,1,1.0,1.0,0.0,20,2,1,3,7452.0,1656,5796.0,0.6,3339,51,0.962,0.222,0,1,1,0,0
718811058,1,40.0,3,0.0,2.0,0.0,36,6,2,2,5014.0,1887,3127.0,0.806,4391,66,0.571,0.376,0,1,0,1,0
709017258,0,51.0,2,0.0,0.0,0.0,36,1,2,2,2114.0,0,2114.0,0.875,2872,45,0.5,0.0,1,0,0,1,0
796990908,1,35.0,3,2.0,2.0,1.0,29,5,3,2,34516.0,1872,32644.0,1.068,2227,61,1.103,0.054,0,1,0,0,1
756944133,1,52.0,4,1.0,0.0,0.0,45,1,1,3,3705.0,2168,1537.0,0.662,4452,89,0.894,0.585,1,0,0,1,0
713552958,1,43.0,5,1.0,1.0,0.0,28,1,3,1,12773.0,1637,11136.0,0.919,14833,114,0.583,0.128,0,1,1,0,0
709104333,1,50.0,5,2.0,3.0,1.0,36,5,2,4,34516.0,891,33625.0,0.926,2687,64,0.778,0.026,0,1,0,1,0
715174983,1,40.0,3,1.0,1.0,0.0,36,4,4,4,2223.0,597,1626.0,0.572,3331,67,0.675,0.269,0,1,0,1,0
715215108,1,54.0,2,0.0,0.0,0.0,46,4,3,3,2611.0,1573,1038.0,0.902,4899,68,0.581,0.602,1,0,0,1,0
708469533,1,42.0,3,0.0,0.0,0.0,34,6,3,2,5395.0,1439,3956.0,0.781,3523,79,0.717,0.267,1,0,0,1,0
711432258,0,55.0,3,1.0,1.0,0.0,46,2,4,2,4178.0,0,4178.0,0.882,7914,54,0.862,0.0,0,1,0,0,1
713869083,1,,2,0.0,2.0,0.0,43,2,2,1,29394.0,1002,28392.0,0.935,14901,92,0.673,0.034,0,1,0,1,0
788960658,1,42.0,2,0.0,0.0,0.0,28,1,2,3,2573.0,1742,831.0,0.693,4649,88,0.76,0.677,1,0,0,1,0
770874483,1,54.0,1,2.0,0.0,0.0,40,4,1,2,2876.0,1267,1609.0,0.617,4302,74,0.51,0.441,1,0,0,1,0
823928058,1,52.0,2,0.0,0.0,0.0,48,3,2,4,5299.0,578,4721.0,0.931,4509,79,0.717,0.109,1,0,0,1,0
